DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率,参考线改进后算法整体错误率,总个数,pderl误差数量,optrl误差数量,可视率,精度增量
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4940278,34.33847222,269.5359753,339.7325686,2120,0.600851064,0.010893617,5875,3530,64,0.601021277,0.589957447
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.83541667,28.60708333,164.8475412,295.9202142,4970,0.586172566,0.000110619,9040,5299,1,0.663274336,0.586061947
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5654167,34.07097222,176.3332523,295.5404595,2160,0.584292035,0.000110619,9040,5282,1,0.611061947,0.584181416
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2298611,34.14236111,260.9370128,325.999933,3210,0.581640058,0,5512,3206,0,0.581458636,0.581640058
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2651389,41.77902778,199.919341,236.8464065,1960,0.580749528,0,3709,2154,0,0.580749528,0.580749528
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08208333,28.23541667,153.6180114,305.6717808,950,0.596925134,0.01671123,8976,5358,150,0.67881016,0.580213904
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7965278,41.32680556,163.2742513,314.3985997,470,0.586452763,0.00991533,8976,5264,89,0.668894831,0.576537433
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6840278,34.55263889,212.6026459,276.8196829,1310,0.572871573,0,5544,3176,0,0.572871573,0.572871573
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0406944,34.92375,215.9347405,249.3290723,3800,0.566764706,0,3400,1927,0,0.566764706,0.566764706
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63902778,28.61069444,161.6854401,292.4653918,4860,0.565953654,0,8976,5080,0,0.65530303,0.565953654
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3231944,41.16486111,122.9741819,304.3110087,3630,0.5657,0,10000,5657,0,0.8676,0.5657
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0756944,41.85180556,117.3044658,303.5680317,3030,0.562301902,0,10096,5677,0,0.896889857,0.562301902
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.08125,41.87680556,213.8263947,276.2599202,2360,0.563497823,0.001451379,5512,3106,8,0.563497823,0.562046444
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5343056,34.04236111,148.942556,290.9604554,4650,0.561836283,0.000110619,9040,5079,1,0.720243363,0.561725664
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61208333,28.70402778,156.5535508,290.8425983,3420,0.558043672,0,8976,5009,0,0.672571301,0.558043672
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2995833,34.55986111,244.6576968,305.3349397,4670,0.556678383,0.000219684,4552,2534,1,0.556898067,0.556458699
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.45236111,28.15847222,103.3054887,307.1147779,2920,0.54795553,0,10614,5816,0,0.917750141,0.54795553
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.25486111,28.94708333,311.4620604,346.3424717,2040,0.548368298,0.000874126,3432,1882,3,0.548368298,0.547494172
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2376389,34.89180556,46.16545793,344.4625934,3700,0.544115651,6.79E-05,14734,8017,1,0.990362427,0.544047781
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3001389,41.95013889,222.3203695,256.6097775,840,0.542755344,0,3368,1828,0,0.542755344,0.542755344
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3001389,41.78069444,182.1706127,210.4907917,290,0.543067711,0.000460617,2171,1179,1,0.543067711,0.542607094
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2870833,41.23347222,112.1423068,303.4280035,2950,0.54230732,0,10341,5608,0,0.885891113,0.54230732
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.10125,41.02597222,259.5644822,321.9917832,630,0.542568543,0.000721501,5544,3008,4,0.542748918,0.541847042
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.43125,41.88430556,58.61553514,342.4687167,1370,0.538618162,6.79E-05,14734,7936,1,0.932469119,0.538550292
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6276389,34.05708333,73.72967452,339.3292545,2430,0.537335083,6.91E-05,14477,7779,1,0.885128134,0.537266008
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8529167,41.31069444,138.7809813,291.0831769,460,0.540886809,0.004679144,8976,4855,42,0.760138146,0.536207665
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08819444,28.34847222,56.72565655,342.8114282,2720,0.536921406,0.000814443,14734,7911,12,0.937627257,0.536106963
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2543056,41.65291667,184.1649184,229.0391484,4640,0.53471405,0,4249,2272,0,0.53471405,0.53471405
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34847222,28.56097222,171.7533214,341.0544672,860,0.546081383,0.015538506,10297,5623,160,0.58065456,0.530542877
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5720833,34.90097222,75.94507551,333.0854784,1180,0.530551836,0.000140954,14189,7528,2,0.883783212,0.530410882
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.87875,28.52513889,224.9192365,289.9106709,1700,0.529949785,0.00017934,5576,2955,1,0.530129125,0.529770445
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5740278,41.65291667,35.87655712,356.3851765,1280,0.526047811,6.21E-05,16105,8472,1,0.97385905,0.525985719
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.84430556,28.41458333,73.8721386,331.0729883,4390,0.523256637,7.08E-05,14125,7391,1,0.879292035,0.523185841
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0359722,34.17736111,260.2030095,320.2613337,3960,0.522314949,0.000725689,5512,2879,4,0.522314949,0.52158926
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21847222,28.33097222,258.4591249,312.2019826,1760,0.520053476,0.000668449,4488,2334,3,0.51983066,0.519385027
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4726389,34.97763889,188.8800204,228.7063728,4920,0.518663089,0,4099,2126,0,0.518663089,0.518663089
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.69041667,28.70625,20.45898054,357.2521254,3470,0.515290983,6.06E-05,16513,8509,1,1.00036335,0.515230425
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8748611,34.44097222,225.9386692,276.4082453,720,0.516488414,0.001559715,4488,2318,7,0.516488414,0.514928699
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7034722,41.10263889,195.374715,241.3866567,280,0.521907216,0.009536082,3880,2025,37,0.521907216,0.512371134
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8154167,34.32652778,227.2766832,249.7553927,4660,0.508105802,0.000426621,2344,1191,1,0.508105802,0.507679181
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9140278,34.40486111,97.76644132,299.8981754,3580,0.504224835,0,10888,5490,0,0.89171565,0.504224835
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1331944,41.53069444,23.4287592,345.7928162,2860,0.501338646,6.23E-05,16061,8052,1,0.990224768,0.501276384
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4059722,34.88319444,225.9971073,336.5814178,30,0.519013013,0.018590502,5917,3071,110,0.519182018,0.500422511
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.44625,41.24986111,261.4461791,318.8838251,1570,0.498911466,0,5512,2750,0,0.498911466,0.498911466
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0615278,41.26319444,208.1829606,235.1301062,3120,0.497327791,0,3368,1675,0,0.497327791,0.497327791
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60847222,28.19069444,20.62450911,359.7855516,2330,0.494360335,0.001146028,16579,8196,19,0.966162012,0.493214307
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.03597222,28.50236111,6.768450542,348.8316921,2560,0.490302885,0.001017598,16706,8191,17,0.982820544,0.489285287
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46652778,28.29208333,82.24539139,322.4192034,4120,0.489031079,0.000632822,14222,6955,9,0.822880045,0.488398256
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.81875,34.90291667,21.66480069,338.2725563,1230,0.486937362,6.30E-05,15885,7735,1,0.986339314,0.48687441
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.83125,28.16958333,172.0099824,276.7201397,1270,0.48960177,0.003318584,9040,4426,30,0.534734513,0.486283186
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.15930556,28.38958333,158.7122485,273.2498532,2100,0.487410873,0.001893939,8976,4375,17,0.594139929,0.485516934
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9779167,34.34041667,56.68115776,321.1248619,4840,0.483610619,7.08E-05,14125,6831,1,0.89720354,0.483539823
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5854167,34.27180556,17.81028709,338.3162088,3480,0.481601395,6.23E-05,16061,7735,1,0.986053172,0.481539132
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7331944,41.81513889,8.210063527,339.2226175,520,0.478428729,0.000428974,16318,7807,7,0.998284103,0.477999755
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.32763889,28.72875,142.8506446,276.3270309,1820,0.479055258,0.00122549,8976,4300,11,0.675913547,0.477829768
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4956944,34.86236111,72.70145596,319.6780457,4870,0.477851216,0.000140627,14222,6796,2,0.839263113,0.477710589
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0959722,41.91819444,217.420461,243.7017816,4370,0.477137767,0.000296912,3368,1607,1,0.477137767,0.476840855
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9340278,41.24375,268.6640835,314.1891623,3830,0.476381462,0,4488,2138,0,0.476381462,0.476381462
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.68680556,28.05958333,15.54316813,336.4506092,4630,0.476309072,6.23E-05,16061,7650,1,0.986551273,0.476246809
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6234722,41.84208333,1.291569954,342.6527732,4630,0.474867013,0.000119539,16731,7945,2,0.998266691,0.474747475
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60069444,28.96708333,316.6727519,339.3578652,710,0.473837209,0.000415282,2408,1141,1,0.473837209,0.473421927
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6851389,34.14736111,234.3185817,285.8700323,470,0.472100176,0,4552,2149,0,0.472100176,0.472100176
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.96319444,28.83486111,264.1858157,312.057652,4910,0.473198594,0.001757469,4552,2154,8,0.473418278,0.471441125
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.90513889,28.66819444,5.921355889,337.5868177,2850,0.471136849,6.10E-05,16405,7729,1,0.994574825,0.471075891
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.05902778,28.02875,152.0563834,270.3670537,3990,0.470811052,0,8976,4226,0,0.608400178,0.470811052
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3706944,34.09152778,59.25354221,311.2378012,3280,0.470146992,7.58E-05,13198,6205,1,0.907258676,0.470071223
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2790278,41.51569444,12.63242265,330.4517289,760,0.465317736,6.32E-05,15815,7359,1,0.991147645,0.465254505
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5934722,41.33541667,236.1950055,260.7584914,3540,0.465870307,0.002133106,2344,1092,5,0.465870307,0.463737201
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2509722,34.17541667,76.41206696,316.9175791,3360,0.463504425,7.08E-05,14125,6547,1,0.812035398,0.463433628
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.15069444,28.93958333,63.18122349,315.93725,2250,0.459147799,0.000703136,14222,6530,10,0.849247644,0.458444663
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1601389,34.80458333,124.4266392,278.8836651,410,0.458233652,0.000797448,10032,4597,8,0.755582137,0.457436204
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.55041667,28.28430556,50.62276701,319.2302709,1020,0.460035398,0.004176991,14125,6498,59,0.794619469,0.455858407
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35152778,28.79125,241.5397416,268.6041831,1500,0.472269625,0.017064846,2344,1107,40,0.472269625,0.455204778
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.43847222,28.60625,108.7573621,286.8099918,1860,0.453534474,0.001643942,10341,4690,17,0.80156658,0.451890533
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.22791667,28.74486111,235.6678392,285.2768274,4310,0.451010545,0,4552,2053,0,0.451230228,0.451010545
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.17180556,28.96236111,264.3686103,318.8109278,1640,0.45065312,0.000181422,5512,2484,1,0.450471698,0.450471698
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2370833,41.23347222,238.336837,288.5514513,3550,0.45013181,0,4552,2049,0,0.450351494,0.45013181
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2595833,34.25097222,223.8264674,251.4293989,4480,0.448634204,0.000296912,3368,1511,1,0.448634204,0.448337292
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3259722,41.84180556,66.47940965,306.8505999,1500,0.448236284,7.65E-05,13069,5858,1,0.857678476,0.448159767
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6873611,41.09458333,227.2776263,324.6075761,120,0.448838897,0.00308418,5512,2474,17,0.448838897,0.445754717
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7995833,34.65236111,5.50469553,324.9352913,4050,0.441957346,6.22E-05,16083,7108,1,0.976869987,0.441895169
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2015278,34.19152778,265.0444283,316.7214414,3190,0.443181818,0.001803752,5544,2457,10,0.443362193,0.441378066
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7131944,34.28125,223.1856318,274.14149,4610,0.44212627,0.002177068,5512,2437,12,0.44212627,0.439949202
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4629167,41.43541667,218.63197,242.1776416,2830,0.433788599,0,3368,1461,0,0.433788599,0.433788599
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3259722,34.96180556,58.82089911,319.0299571,130,0.450850795,0.017437772,14222,6412,248,0.801434397,0.433413022
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40402778,28.44847222,137.4031757,284.7695723,640,0.4375,0.008355615,8976,3927,75,0.607286096,0.429144385
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63041667,28.23541667,91.95316649,283.1537973,2470,0.429067007,0.000547745,10954,4700,6,0.825360599,0.428519262
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3681944,41.18069444,242.0814062,267.1635762,3240,0.428156146,0,2408,1031,0,0.428156146,0.428156146
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5570833,34.87791667,107.0026605,278.1150241,4410,0.427606545,0,10512,4495,0,0.787005327,0.427606545
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.93402778,28.16152778,94.85275031,329.2153739,990,0.435079151,0.008167733,11876,5167,97,0.739474571,0.426911418
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53041667,28.30180556,322.7915372,344.3877848,4460,0.427740864,0.000830565,2408,1030,2,0.427740864,0.426910299
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.22291667,28.39680556,47.60875158,301.6165158,3720,0.426964573,7.65E-05,13069,5580,1,0.917132145,0.426888056
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9543056,34.97263889,89.7498312,299.5950286,1690,0.42693977,0.004949364,13133,5607,65,0.76357268,0.421990406
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4948611,34.66791667,110.1857933,274.3406385,1670,0.421235857,0,10341,4356,0,0.773232763,0.421235857
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70680556,28.03597222,132.9573112,270.7050929,1730,0.427531898,0.006379585,10032,4289,64,0.673046252,0.421152313
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.04486111,28.35652778,101.9926667,277.3476921,2490,0.420953458,0,10614,4468,0,0.794516676,0.420953458
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9681944,34.09902778,31.45003213,306.8340061,4530,0.418450237,7.06E-05,14157,5924,1,0.948011584,0.4183796
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33736111,28.14986111,30.34550577,307.568715,3580,0.418123894,7.08E-05,14125,5906,1,0.950230088,0.418053097
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.93375,28.90791667,309.0028302,332.079513,3610,0.415501166,0,3432,1426,0,0.415501166,0.415501166
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6945833,34.37486111,0.842321697,318.0930248,1810,0.409071274,0.000123419,16205,6629,2,0.95075594,0.408947856
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77569444,28.02791667,202.0322978,218.781494,840,0.411842105,0.003289474,1520,626,5,0.411842105,0.408552632
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.13319444,28.07958333,54.81641976,295.7273162,3410,0.405894833,0.000151538,13198,5357,2,0.861494166,0.405743294
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2615278,34.45236111,200.221788,226.7650085,640,0.405184175,0,3665,1485,0,0.405184175,0.405184175
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35652778,28.24013889,256.6796401,301.9449697,3390,0.405096661,0.000659051,4552,1844,3,0.405096661,0.40443761
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1701389,34.21319444,260.4871067,304.3633852,320,0.401801406,0,4552,1829,0,0.40202109,0.401801406
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1004167,34.47569444,13.72634187,307.7598528,700,0.401111186,6.78E-05,14759,5920,1,0.961515008,0.401043431
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42625,28.93652778,207.9656525,229.4295776,3530,0.40023753,0,3368,1348,0,0.40023753,0.40023753
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9218056,41.21541667,224.8500407,250.9003132,500,0.400419916,0.00029994,3334,1335,1,0.400419916,0.400119976
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8443056,41.75958333,221.3778033,248.4970241,330,0.398529412,0.000882353,3400,1355,3,0.398529412,0.397647059
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64263889,28.48486111,68.56630472,298.5550703,1130,0.400136384,0.007349598,13198,5281,97,0.788073951,0.392786786
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0265278,41.46125,76.90758268,290.8983228,4710,0.3919135,0.000304576,13133,5147,4,0.769968781,0.391608924
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6093056,41.57763889,209.5086525,230.3857473,1150,0.390221956,0,3334,1301,0,0.390221956,0.390221956
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.02291667,28.42458333,4.796900035,319.4841132,1140,0.39694372,0.008261896,16098,6390,133,0.898558827,0.388681824
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6743056,41.15513889,89.93425805,290.8730998,3230,0.388476548,7.65E-05,13069,5077,1,0.726757977,0.388400031
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7701389,41.45097222,66.3121736,290.0347444,3390,0.385721937,7.65E-05,13069,5041,1,0.795699747,0.38564542
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8484722,41.24986111,10.58442575,303.5106476,2700,0.382898375,6.74E-05,14829,5678,1,0.949153685,0.382830939
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6504167,41.55013889,255.4762291,297.7249269,2220,0.375222816,0.000445633,4488,1684,2,0.375222816,0.374777184
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5915278,41.19708333,247.1738012,269.1153951,3810,0.370307167,0,2344,868,0,0.370307167,0.370307167
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7298611,41.78680556,63.41793014,284.5107165,1130,0.36911776,0.000841686,13069,4824,11,0.772438595,0.368276073
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5590278,34.62375,212.9028206,231.7165878,4540,0.366686461,0,3368,1235,0,0.366686461,0.366686461
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4534722,41.44680556,70.01183081,281.0882448,1080,0.36137973,0.000685297,13133,4746,9,0.761364502,0.360694434
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5359722,41.32430556,241.9545582,282.1535128,3750,0.357397504,0.000668449,4488,1604,3,0.357397504,0.356729055
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7079167,41.34569444,236.4634189,254.5145529,2300,0.352263023,0,2342,825,0,0.352263023,0.352263023
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9393056,34.53958333,12.23801939,291.3420912,800,0.349400853,0.000203101,14771,5161,3,0.914291517,0.349197752
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9656944,41.20291667,89.80838461,276.9447379,2980,0.3540699,0.005482373,13133,4650,72,0.69070281,0.348587528
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6259722,41.76763889,75.94950305,276.2423018,3430,0.347369223,0.000761441,13133,4562,10,0.729003274,0.346607782
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3779167,34.70069444,20.54497983,288.1095705,2700,0.346530556,0.000206925,14498,5024,3,0.89895158,0.346323631
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.87319444,28.85819444,263.0191123,301.2565394,1230,0.343365554,0,4552,1563,0,0.343585237,0.343365554
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4981944,41.76152778,46.52498695,273.5762445,3470,0.339374096,0.001218305,13133,4457,16,0.837889287,0.338155791
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3884722,34.62597222,19.77346068,284.4636755,3630,0.334821122,0.000206002,14563,4876,3,0.886836503,0.334615121
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7643056,34.82013889,26.37616394,284.6166901,2790,0.332665608,6.91E-05,14477,4816,1,0.866063411,0.332596532
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9718056,34.18097222,89.85532397,271.0363244,4510,0.337470494,0.009061144,13133,4432,119,0.674103404,0.32840935
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4279167,34.27180556,209.519408,226.85617,4090,0.320035993,0,3334,1067,0,0.320035993,0.320035993
